organism,count
"gi|672238863|ref|NR_125451.1| Lactivibrio alcoholicus strain 7WAY-8-7 16S ribosomal RNA, partial sequence",1
"gi|1397641802|ref|NR_156911.1| Allofournierella massiliensis strain AT2 16S ribosomal RNA, partial sequence",1
"gi|645321668|ref|NR_118580.1| Flavobacterium columnare NBRC 100251 = ATCC 23463 16S ribosomal RNA, partial sequence",1
"gi|645321666|ref|NR_118579.1| Flavobacterium columnare NBRC 100251 = ATCC 23463 16S ribosomal RNA, partial sequence",1
"gi|645321665|ref|NR_118578.1| Flavobacterium columnare NBRC 100251 = ATCC 23463 16S ribosomal RNA, partial sequence",1
"gi|2221405199|ref|NR_175426.1| Rhodoferax aquaticus strain personal::Gr-4 16S ribosomal RNA, partial sequence",1
"gi|219878444|ref|NR_025583.1| Stella vacuolata strain DSM 5901 16S ribosomal RNA, partial sequence",1
"gi|219878443|ref|NR_025582.1| Stella humosa strain DSM 5900 16S ribosomal RNA, partial sequence",1
"gi|645319872|ref|NR_117218.1| Mycobacterium scrofulaceum strain ATCC 19981 16S ribosomal RNA, partial sequence",1
"gi|219857370|ref|NR_024958.1| Nocardiopsis trehalosi strain VKM Ac-942 16S ribosomal RNA, partial sequence",1
"gi|645321440|ref|NR_118406.1| Jidongwangia harbinensis strain NEAU-J3 16S ribosomal RNA, partial sequence",1
"gi|2363082613|ref|NR_179553.1| Pacaella massiliensis strain Marseille-P2670 16S ribosomal RNA, partial sequence",1
"gi|2363080860|ref|NR_178673.1| Sporohalobacter salinus strain CEJFT1B 16S ribosomal RNA, partial sequence",1
"gi|645322599|ref|NR_119311.1| Eubacterium nodatum ATCC 33099 16S ribosomal RNA, partial sequence",1
"gi|645319883|ref|NR_117227.1| Mycobacterium simiae strain ATCC 25275 16S ribosomal RNA, partial sequence",1
"gi|2363086198|ref|NR_181351.1| Tomitella gaofuii strain HY172 16S ribosomal RNA, partial sequence",1
"gi|2363084441|ref|NR_180468.1| Corynebacterium silvaticum strain personal::KL0182 16S ribosomal RNA, partial sequence",1
"gi|2363080133|ref|NR_178285.1| Hydrogenothermus shoalensis strain NV1 16S ribosomal RNA, partial sequence",1
"gi|507148021|ref|NR_102828.1| Persephonella marina EX-H1 16S ribosomal RNA, partial sequence",1
"gi|1230874632|ref|NR_148793.1| Plastoroseomonas arctica strain M6-79 16S ribosomal RNA, partial sequence",1
"gi|1341394066|ref|NR_153738.1| Sphingomonas piscinae strain LYH-20 16S ribosomal RNA, partial sequence",1
"gi|1909404427|ref|NR_170482.1| Sphingobium fluviale strain CHR27 16S ribosomal RNA, partial sequence",1
"gi|1441204359|ref|NR_157774.1| Sphingomonas palustris strain WM95 16S ribosomal RNA, partial sequence",1
"gi|645322231|ref|NR_119030.1| Thomasclavelia spiroformis DSM 1552 16S ribosomal RNA, partial sequence",1
"gi|2363083373|ref|NR_179935.1| Caulobacter radicis strain 695 16S ribosomal RNA, partial sequence",1
"gi|1230874621|ref|NR_148781.1| Streptomyces arcticus strain ZLN234 16S ribosomal RNA, partial sequence",1
"gi|2136551645|ref|NR_173649.1| Geomesophilobacter sediminis strain Red875 16S ribosomal RNA, partial sequence",1
"gi|2363083961|ref|NR_180229.1| Amycolatopsis panacis strain YIM PH21725 16S ribosomal RNA, partial sequence",1
"gi|1397641766|ref|NR_156875.1| Haloactinomyces albus strain AFM 10258 16S ribosomal RNA, partial sequence",1
"gi|343201638|ref|NR_042364.1| Actinospica robiniae DSM 44927 strain GE134769 16S ribosomal RNA, partial sequence",1
"gi|343202763|ref|NR_043205.1| Nesterenkonia halophila strain YIM 70179 16S ribosomal RNA, partial sequence",1
"gi|2363081485|ref|NR_178989.1| Nisaea acidiphila strain MEBiC11861 16S ribosomal RNA, partial sequence",1
"gi|631251726|ref|NR_112924.1| Nonomuraea coxensis strain JCM 13931 16S ribosomal RNA, partial sequence",1
"gi|343200843|ref|NR_041530.1| Nonomuraea bangladeshensis strain 5-10-10 16S ribosomal RNA, partial sequence",1
"gi|2363087243|ref|NR_181877.1| Nonomuraea aurantiaca strain NEAU-L178 16S ribosomal RNA, partial sequence",1
"gi|636560240|ref|NR_116300.1| Streptomyces avicenniae strain MCCC 1A01535 16S ribosomal RNA, partial sequence",1
"gi|1269785360|ref|NR_121722.2| Dehalobacter restrictus DSM 9455 strain PER-K23 16S ribosomal RNA, complete sequence",1
"gi|1277396247|ref|NR_151958.1| Agromyces aureus strain AR33 16S ribosomal RNA, partial sequence",1
"gi|974142271|ref|NR_134791.1| Pontibacter humi strain SWU8 16S ribosomal RNA, partial sequence",1
"gi|636560321|ref|NR_116381.1| Streptomyces phaeochromogenes strain ATCC 3338 16S ribosomal RNA, partial sequence",1
"gi|631251363|ref|NR_112560.1| Inquilinus ginsengisoli strain Gsoil 080 16S ribosomal RNA, partial sequence",1
"gi|219878301|ref|NR_025440.1| Roseospira navarrensis strain SE3104 16S ribosomal RNA, partial sequence",1
"gi|2363084874|ref|NR_180685.1| Tabrizicola flagellatus strain SYSU G03088 16S ribosomal RNA, partial sequence",1
"gi|219857373|ref|NR_024961.1| Alkalispirillum mobile strain DSM 12769 16S ribosomal RNA, partial sequence",1
"gi|444439541|ref|NR_074856.1| Halorhodospira halophila strain SL1 16S ribosomal RNA, partial sequence",1
"gi|1230874674|ref|NR_148835.1| Nocardia camponoti strain 1H-HV4 16S ribosomal RNA, partial sequence",1
"gi|636560639|ref|NR_116699.1| Thiohalobacter thiocyanaticus strain HRh1 16S ribosomal RNA, partial sequence",1
"gi|343202247|ref|NR_042533.1| Companilactobacillus crustorum strain R-27957 16S ribosomal RNA, partial sequence",1
"gi|219846046|ref|NR_025636.1| Mycobacterium shottsii strain M175 16S ribosomal RNA, partial sequence",1
"gi|645319778|ref|NR_117144.1| Sporomusa paucivorans strain DSM 3697 16S ribosomal RNA, partial sequence",1
"gi|444439615|ref|NR_074930.1| Desulfobulbus propionicus DSM 2032 16S ribosomal RNA, partial sequence",1
"gi|444304134|ref|NR_074558.1| Streptosporangium roseum DSM 43021 16S ribosomal RNA, partial sequence",1
"gi|631251022|ref|NR_112219.1| Beijerinckia derxii strain ATCC 49361 16S ribosomal RNA, partial sequence",1
"gi|2634278987|ref|NR_189685.1| Scytolyngbya timoleontis 16S ribosomal RNA, partial sequence",1
"gi|2634278986|ref|NR_189684.1| Scytolyngbya timoleontis 16S ribosomal RNA, partial sequence",1
"gi|2363080675|ref|NR_178579.1| Desulfohalovibrio reitneri strain L21-Syr-AB 16S ribosomal RNA, partial sequence",1
"gi|1909404350|ref|NR_170403.1| Cellulomonas endophytica strain SYSUP0004 16S ribosomal RNA, partial sequence",1
"gi|265678798|ref|NR_029103.1| Pseudomonas lutea strain OK2 16S ribosomal RNA, partial sequence",1
"gi|1024974844|ref|NR_136827.1| Thermomonospora amylolytica strain YIM 77502 16S ribosomal RNA, partial sequence",1
"gi|672238999|ref|NR_125588.1| Aeromicrobium massiliense JC14 16S ribosomal RNA, partial sequence",1
"gi|645320946|ref|NR_118034.1| Actinotalea ferrariae CF5-4 16S ribosomal RNA, partial sequence",1
"gi|645321193|ref|NR_118219.1| Alistipes senegalensis JC50 16S ribosomal RNA, partial sequence",1
"gi|2363082531|ref|NR_179512.1| Alistipes provencensis strain Marseille-P2431 16S ribosomal RNA, partial sequence",1
"gi|2363082505|ref|NR_179499.1| Alistipes megaguti strain Marseille-P5997 16S ribosomal RNA, partial sequence",1
"gi|343198958|ref|NR_044161.1| Clostridium sulfidigenes strain SGB2 16S ribosomal RNA, partial sequence",1
"gi|2739363410|ref|NR_191044.1| Shahulinema minutum strain SH01 16S ribosomal RNA, partial sequence",1
"gi|566085435|ref|NR_109476.1| Kangiella taiwanensis strain KT1 16S ribosomal RNA, partial sequence",1
"gi|961555230|ref|NR_134199.1| Streptomyces lopnurensis strain TRM 49590 16S ribosomal RNA, partial sequence",1
"gi|1212229238|ref|NR_148308.1| Kribbella qitaiheensis strain NEAU-GQTH2-3 16S ribosomal RNA, partial sequence",1
"gi|1018196611|ref|NR_136490.1| Aequorivita echinoideorum strain CC-CZW007 16S ribosomal RNA, partial sequence",1
"gi|645321368|ref|NR_118350.1| Blastocatella fastidiosa strain A2-16 16S ribosomal RNA, partial sequence",1
"gi|636560834|ref|NR_116894.1| Thiorhodococcus mannitoliphagus strain WS 16S ribosomal RNA, partial sequence",1
"gi|699005413|ref|NR_126282.1| Geobacter anodireducens strain SD-1 16S ribosomal RNA, partial sequence",1
"gi|2363087385|ref|NR_181949.1| Entomospira entomophila strain BR193 16S ribosomal RNA, complete sequence",1
"gi|1146059182|ref|NR_145914.1| Chitinophaga dinghuensis strain DHOC24 16S ribosomal RNA, partial sequence",1
"gi|566085097|ref|NR_108839.1| Carboxydocella manganica strain SLM 61 16S ribosomal RNA, partial sequence",1
"gi|219846352|ref|NR_025943.1| Guyparkeria hydrothermalis strain R3 16S ribosomal RNA, partial sequence",1
"gi|2363080635|ref|NR_178559.1| Cryobacterium zongtaii strain TMN-42 16S ribosomal RNA, partial sequence",1
"gi|1779814814|ref|NR_164889.1| Streptomyces thermoalkaliphilus strain personal::4-2-13 16S ribosomal RNA, partial sequence",1
"gi|974142301|ref|NR_134821.1| Streptomyces klenkii strain S2704 16S ribosomal RNA, partial sequence",1
"gi|645321938|ref|NR_118800.1| Halanaerobacter lacunarum strain Z-7888 16S ribosomal RNA, partial sequence",1
"gi|645321352|ref|NR_118338.1| Micromonospora phaseoli strain NEAU-J5 16S ribosomal RNA, partial sequence",1
"gi|219846120|ref|NR_025710.1| Spiroplasma sabaudiense strain Ar-1343 16S ribosomal RNA, partial sequence",1
"gi|219846107|ref|NR_025697.1| Spiroplasma alleghenense strain PLHS-1 16S ribosomal RNA, partial sequence",1
"gi|2363082147|ref|NR_179320.1| Sulfuriferula nivalis strain SGTM 16S ribosomal RNA, partial sequence",1
"gi|1240411854|ref|NR_149185.1| Kordiimonas sediminis strain N39 16S ribosomal RNA, partial sequence",1
"gi|2363081691|ref|NR_179092.1| Pseudotabrizicola algicola strain ETT8 16S ribosomal RNA, partial sequence",1
"gi|343198507|ref|NR_042730.1| Sulfobacillus sibiricus strain N1 16S ribosomal RNA, partial sequence",1
"gi|645320513|ref|NR_117702.1| Pectinatus frisingensis strain CCM 6217 16S ribosomal RNA, partial sequence",1
"gi|2180566439|ref|NR_174291.1| Arthrobacter yangruifuii strain 785 16S ribosomal RNA, partial sequence",1
"gi|1269801498|ref|NR_075044.2| Symbiobacterium thermophilum strain IAM 14863 16S ribosomal RNA, complete sequence",1
"gi|961555239|ref|NR_134208.1| Symbiobacterium ostreiconchae strain KY38 16S ribosomal RNA, partial sequence",1
"gi|2962412247|ref|NR_199441.1| Dyella aluminiiresistens strain A6 16S ribosomal RNA, partial sequence",1
"gi|2363085488|ref|NR_180993.1| Pigmentibacter ruber strain HNSRY-1 16S ribosomal RNA, partial sequence",1
"gi|636560375|ref|NR_116435.1| Staphylococcus condimenti strain CIP105760 16S ribosomal RNA, partial sequence",1
"gi|2621112361|ref|NR_189265.1| Gimibacter soli strain 6D33 16S ribosomal RNA, complete sequence",1
"gi|2634278993|ref|NR_189691.1| Egbenema gypsiphilum strain WHSA1-4-NP1A 16S ribosomal RNA, partial sequence",1
"gi|2296162789|ref|NR_177738.1| Rippkaea orientalis 16S ribosomal RNA, partial sequence",1
"gi|444304246|ref|NR_074672.1| Acetohalobium arabaticum DSM 5501 16S ribosomal RNA, partial sequence",1
"gi|961555147|ref|NR_134116.1| Paenibacillus quercus strain 1-25 16S ribosomal RNA, partial sequence",1
"gi|219857407|ref|NR_024995.1| Clostridium putrefaciens strain DSM 1291 16S ribosomal RNA, partial sequence",1
"gi|636558614|ref|NR_114671.1| Roseomonas gilardii strain ATCC 49956 16S ribosomal RNA, partial sequence",1
"gi|566085119|ref|NR_108859.1| Streptomyces atacamensis strain C60 16S ribosomal RNA, partial sequence",1
"gi|1679775898|ref|NR_163620.1| Amnibacterium endophyticum strain 1T4Z-3 16S ribosomal RNA, partial sequence",1
"gi|1227086083|ref|NR_148605.1| Micromonospora ovatispora strain 2701SIM06 16S ribosomal RNA, partial sequence",1
"gi|631251710|ref|NR_112908.1| Dactylosporangium maewongense strain MW2-25 16S ribosomal RNA, partial sequence",1
"gi|219846423|ref|NR_026014.1| Massilia timonae strain UR/MT95 16S ribosomal RNA, partial sequence",1
"gi|1441204318|ref|NR_157733.1| Bacillus pacificus strain MCCC 1A06182 16S ribosomal RNA, partial sequence",1
"gi|1441204313|ref|NR_157728.1| Bacillus paranthracis strain MCCC 1A00395 16S ribosomal RNA, partial sequence",1
"gi|659364953|ref|NR_121761.1| Bacillus toyonensis strain BCT-7112 16S ribosomal RNA, partial sequence",1
"gi|343199061|ref|NR_044459.1| Desulfonatronospira thiodismutans ASO3-1 16S ribosomal RNA, partial sequence",1
"gi|265678427|ref|NR_028729.1| Desulfotalea psychrophila LSv54 16S ribosomal RNA, partial sequence",1
"gi|265678986|ref|NR_029294.1| Syntrophus buswellii strain DM-2 16S ribosomal RNA, partial sequence",1
"gi|645322566|ref|NR_119286.1| Thomasclavelia cocleata strain DSM 1551 16S ribosomal RNA, partial sequence",1
"gi|559795317|ref|NR_104910.1| Geotoga petraea strain T5 16S ribosomal RNA, partial sequence",1
"gi|1033657126|ref|NR_137216.1| Brassicibacter thermophilus strain Cel2f 16S ribosomal RNA, partial sequence",1
"gi|631252104|ref|NR_113302.1| Methylobacterium oxalidis strain 35a 16S ribosomal RNA, partial sequence",1
"gi|558508651|ref|NR_104574.1| Thermolithobacter ferrireducens strain JW/KA-2 16S ribosomal RNA, partial sequence",1
"gi|2363081316|ref|NR_178902.1| Acidihalobacter ferrooxydans strain DSM 14175 16S ribosomal RNA, partial sequence",1
"gi|1909404374|ref|NR_170427.1| Marinobacter changyiensis strain CLL7-20 16S ribosomal RNA, partial sequence",1
"gi|602269297|ref|NR_044848.2| Methylotuvimicrobium pelagicum strain ACM 3505 16S ribosomal RNA, partial sequence",1
"gi|343201004|ref|NR_041691.1| Butyricimonas virosa strain MT12 16S ribosomal RNA, partial sequence",1
"gi|2363080924|ref|NR_178705.1| Legionella norrlandica strain LEGN 16S ribosomal RNA, partial sequence",1
"gi|444439660|ref|NR_074975.1| Pelobacter propionicus strain DSM 2379 16S ribosomal RNA, partial sequence",1
"gi|2136551509|ref|NR_173512.1| Deminuibacter soli strain K23C18032701 16S ribosomal RNA, partial sequence",1
"gi|1397641896|ref|NR_157006.1| Pseudorhodobacter ponti strain HWR-46 16S ribosomal RNA, partial sequence",1
"gi|2962412292|ref|NR_199487.1| Novosphingobium rhizovicinum strain M1R2S20 16S ribosomal RNA, partial sequence",1
"gi|1953646736|ref|NR_171526.1| Novosphingobium meiothermophilum strain SYSU G00007 16S ribosomal RNA, partial sequence",1
"gi|343205777|ref|NR_044192.1| Bhargavaea beijingensis strain ge10 16S ribosomal RNA, partial sequence",1
"gi|2363082575|ref|NR_179534.1| Acidaminococcus massiliensis strain Marseille-P2828 16S ribosomal RNA, partial sequence",1
"gi|444439613|ref|NR_074928.1| Acidaminococcus fermentans DSM 20731 16S ribosomal RNA, partial sequence",1
"gi|265678934|ref|NR_029242.1| Methylobacter whittenburyi strain 1521 16S ribosomal RNA, partial sequence",1
"gi|636560334|ref|NR_116394.1| Thiomonas islandica strain 6C 16S ribosomal RNA, partial sequence",1
"gi|2836274938|ref|NR_197701.1| Planococcus liqunii strain N056 16S ribosomal RNA, partial sequence",1
"gi|265678372|ref|NR_028674.1| Paenibacillus edaphicus strain T7 16S ribosomal RNA, partial sequence",1
"gi|1909404363|ref|NR_170416.1| Modestobacter altitudinis strain 1G4 16S ribosomal RNA, complete sequence",1
"gi|2363080195|ref|NR_178321.1| Azospirillum palustre strain B2 16S ribosomal RNA, partial sequence",1
"gi|586661365|ref|NR_036854.2| Bifidobacterium boum strain RU917 16S ribosomal RNA, partial sequence",1
"gi|1397641843|ref|NR_156953.1| Mycobacterium persicum strain AFPC-000227 16S ribosomal RNA, partial sequence",1
"gi|566084820|ref|NR_108182.1| Streptomyces indicus strain IH32-1 16S ribosomal RNA, partial sequence",1
"gi|2363085099|ref|NR_180798.1| Anaerococcus porci strain WCA-380-WT-2B 16S ribosomal RNA, partial sequence",1
"gi|1441204327|ref|NR_157742.1| Pseudobacillus wudalianchiensis strain FJAT-27215 16S ribosomal RNA, partial sequence",1
"gi|2463901826|ref|NR_184618.1| Berryella wangjianweii strain zg-1050 16S ribosomal RNA, partial sequence",1
"gi|1776910882|ref|NR_164615.1| Sedimentisphaera salicampi strain ST-PulAB-D4 16S ribosomal RNA, partial sequence",1
"gi|343202712|ref|NR_043132.1| Thermoanaerobacter mathranii subsp. alimentarius strain AIP 505.99 16S ribosomal RNA, partial sequence",1
"gi|672238885|ref|NR_125473.1| Thermoflavifilum thermophilum strain STH-1-Y1 16S ribosomal RNA, partial sequence",1
"gi|265678678|ref|NR_028983.1| Pseudoroseomonas ludipueritiae strain 170-96 16S ribosomal RNA, partial sequence",1
"gi|2363086661|ref|NR_181587.1| Roseomonas marmotae strain 1318 16S ribosomal RNA, partial sequence",1
"gi|631251825|ref|NR_113023.1| Clostridium pasteurianum DSM 525 = ATCC 6013 strain JCM 1408 16S ribosomal RNA, partial sequence",1
"gi|636560315|ref|NR_116375.1| Arthrobacter halodurans strain JSM 078085 16S ribosomal RNA, partial sequence",1
"gi|2180566463|ref|NR_174304.1| Oceanobacillus zhaokaii strain 160 16S ribosomal RNA, partial sequence",1
"gi|2363086615|ref|NR_181564.1| Chitinibacter bivalviorum strain 2T18 16S ribosomal RNA, partial sequence",1
"gi|2363086613|ref|NR_181563.1| Chitinibacter bivalviorum strain 2T18 16S ribosomal RNA, partial sequence",1
"gi|631250755|ref|NR_104729.1| Metaclostridioides mangenotii strain DSM 1289 16S ribosomal RNA, partial sequence",1
"gi|2363080079|ref|NR_178256.1| Perspicuibacter marinus strain 2-9 16S ribosomal RNA, partial sequence",1
"gi|265678660|ref|NR_028965.1| Paraburkholderia tropica strain Ppe8 16S ribosomal RNA, partial sequence",1
"gi|1445136102|ref|NR_158142.1| Massilia glaciei strain B448-2 16S ribosomal RNA, partial sequence",1
"gi|1269801283|ref|NR_112083.2| Kitasatospora cystarginea strain IFO14836 16S ribosomal RNA, complete sequence",1
"gi|645320449|ref|NR_117653.1| Sporomusa malonica strain DSM 5090 16S ribosomal RNA, partial sequence",1
"gi|645320448|ref|NR_117652.1| Sporomusa malonica strain DSM 5090 16S ribosomal RNA, partial sequence",1
"gi|1441204216|ref|NR_157631.1| Algoriphagus marinus strain am2 16S ribosomal RNA, partial sequence",1
"gi|659364484|ref|NR_121690.1| Sulfurimonas gotlandica strain GD1 16S ribosomal RNA, partial sequence",1
"gi|1269235420|ref|NR_149217.2| Microbacterium lacusdiani strain JXJ CY 01 16S ribosomal RNA, complete sequence",1
"gi|2836274984|ref|NR_197747.1| Actinomycetospora aurantiaca strain OC33-EN08 16S ribosomal RNA, partial sequence",1
"gi|2363085629|ref|NR_181067.1| Paenibacillus rhizovicinus strain 14171R-81 16S ribosomal RNA, complete sequence",1
"gi|2363085631|ref|NR_181068.1| Paenibacillus lycopersici strain 12200R-189 16S ribosomal RNA, complete sequence",1
"gi|343198661|ref|NR_043220.1| Paenibacillus harenae strain B519 16S ribosomal RNA, partial sequence",1
"gi|2363083540|ref|NR_180018.1| Brevundimonas fluminis strain LA-55 16S ribosomal RNA, partial sequence",1
"gi|1397641752|ref|NR_156861.1| Brevundimonas balnearis strain FDRGB2b 16S ribosomal RNA, partial sequence",1
"gi|2363085625|ref|NR_181065.1| Isachenkonia alkalipeptolytica strain Z-1701 16S ribosomal RNA, partial sequence",1
"gi|636559095|ref|NR_115152.1| Alkaliphilus metalliredigens QYMF 16S ribosomal RNA, partial sequence",1
"gi|444304208|ref|NR_074633.1| Alkaliphilus metalliredigens QYMF 16S ribosomal RNA, partial sequence",1
"gi|645320148|ref|NR_117423.1| Nonomuraea maritima strain FXJ7.203 16S ribosomal RNA, partial sequence",1
"gi|2363081576|ref|NR_179034.1| Phytobacter palmae strain S29 16S ribosomal RNA, partial sequence",1
"gi|672239011|ref|NR_125600.1| Phytobacter massiliensis JC163 16S ribosomal RNA, partial sequence",1
"gi|265678570|ref|NR_028875.1| Pluralibacter pyrinus strain B43 16S ribosomal RNA, partial sequence",1
"gi|343200692|ref|NR_041379.1| Ectobacillus panaciterrae strain Gsoil 1517 16S ribosomal RNA, partial sequence",1
"gi|2363086824|ref|NR_181669.1| Arthrobacter cavernae strain PO-11 16S ribosomal RNA, partial sequence",1
"gi|2363085322|ref|NR_180909.1| Arthrobacter wenxiniae strain AETb3-4 16S ribosomal RNA, partial sequence",1
"gi|343200858|ref|NR_041545.1| Arthrobacter oryzae strain KV-651 16S ribosomal RNA, partial sequence",1
"gi|1397641797|ref|NR_156906.1| Abyssicoccus albus strain S31 16S ribosomal RNA, partial sequence",1
"gi|636558492|ref|NR_114548.1| Rhodothermus marinus DSM 4252 16S ribosomal RNA, partial sequence",1
"gi|636558468|ref|NR_114524.1| Nitrosococcus watsonii strain C-113 16S ribosomal RNA, partial sequence",1
"gi|636558717|ref|NR_114774.1| Nitrosococcus halophilus strain Nc 4 16S ribosomal RNA, partial sequence",1
"gi|631252344|ref|NR_113542.1| Phytohabitans flavus strain K09-0627 16S ribosomal RNA, partial sequence",1
"gi|1445136039|ref|NR_158079.1| Paractinoplanes ramoplaninifer strain ATCC 33076 16S ribosomal RNA, partial sequence",1
"gi|1315203988|ref|NR_152657.1| Actinoplanes subglobosus strain A-T 5400 16S ribosomal RNA, partial sequence",1
"gi|1116030261|ref|NR_144719.1| Bacillus testis strain SIT10 16S ribosomal RNA, partial sequence",1
"gi|645320777|ref|NR_117902.1| Caballeronia zhejiangensis strain OP-1 16S ribosomal RNA, partial sequence",1
"gi|672238919|ref|NR_125508.1| Caballeronia choica strain RA1-8 16S ribosomal RNA, partial sequence",1
"gi|2363081385|ref|NR_178939.1| Psychromicrobium lacuslunae strain IHBB 11108 16S ribosomal RNA, partial sequence",1
"gi|2260349453|ref|NR_176535.1| Oleisolibacter albus strain NAU-10 16S ribosomal RNA, complete sequence",1
"gi|602269302|ref|NR_044843.2| Caryophanon tenue strain NCDO 2324 16S ribosomal RNA, partial sequence",1
"gi|645322073|ref|NR_118904.1| Lactococcus raffinolactis strain NCDO 617 16S ribosomal RNA, partial sequence",1
"gi|265678642|ref|NR_028947.1| Petrotoga olearia strain SL24 16S ribosomal RNA, partial sequence",1
"gi|636559904|ref|NR_115964.1| Streptomyces baarnensis strain NRRL B-1902 16S ribosomal RNA, partial sequence",1
"gi|2363086520|ref|NR_181517.1| Massilia rhizosphaerae strain NEAU-GH312 16S ribosomal RNA, partial sequence",1
"gi|2363084982|ref|NR_180739.1| Adhaeribacter soli strain MA2 16S ribosomal RNA, partial sequence",1
"gi|2363084312|ref|NR_180404.1| Rhodobacter amnigenus strain HSP-20 16S ribosomal RNA, partial sequence",1
"gi|2136551653|ref|NR_173658.1| Fuscibacter oryzae strain KVB23 16S ribosomal RNA, partial sequence",1
"gi|343201715|ref|NR_042441.1| Lactobacillus kefiranofaciens subsp. kefirgranum strain DSM 10550 16S ribosomal RNA, partial sequence",1
"gi|1779814796|ref|NR_164871.1| Paraburkholderia caffeinitolerans strain CF3 16S ribosomal RNA, partial sequence",1
"gi|343201066|ref|NR_041753.1| Oligella urethralis strain CIP 103116 16S ribosomal RNA, partial sequence",1
"gi|1491520137|ref|NR_159300.1| Castellaniella fermenti strain CC-YTH191 16S ribosomal RNA, partial sequence",1
"gi|1277396293|ref|NR_152004.1| Acinetobacter lactucae strain NRRL B-41902 16S ribosomal RNA, partial sequence >gi|1277396369|ref|NR_152082.1| Acinetobacter lactucae strain JVAP01 16S ribosomal RNA, partial sequence",1
"gi|265678441|ref|NR_028743.1| Thermoanaerobacter siderophilus strain SR4 16S ribosomal RNA, partial sequence",1
"gi|566085541|ref|NR_109610.1| Angustibacter aerolatus strain 7402J-48 16S ribosomal RNA, partial sequence",1
"gi|631251758|ref|NR_112956.1| Angustibacter luteus strain TT07R-79 16S ribosomal RNA, partial sequence",1
"gi|1240411936|ref|NR_149280.1| Fodinibius halophilus strain 2W32 16S ribosomal RNA, partial sequence",1
"gi|2363081937|ref|NR_179214.1| Fodinibius saliphilus strain ECH52 16S ribosomal RNA, partial sequence",1
"gi|645321838|ref|NR_118711.1| Desulfogranum marinum strain 3pr10 16S ribosomal RNA, partial sequence",1
"gi|343205666|ref|NR_044035.1| Streptomyces xiamenensis strain MCCC 1A01550 16S ribosomal RNA, partial sequence",1
"gi|2363084747|ref|NR_180622.1| Gemmiger gallinarum strain Cla-CZ-245 16S ribosomal RNA, partial sequence",1
"gi|1230874588|ref|NR_148743.1| Paenibacillus yonginensis strain DCY84 16S ribosomal RNA, complete sequence",1
"gi|636560253|ref|NR_116313.1| Actinophytocola oryzae strain GMKU 367 16S ribosomal RNA, partial sequence",1
"gi|343202453|ref|NR_042749.1| Neptuniibacter caesariensis strain MED92 16S ribosomal RNA, complete sequence",1
"gi|2363083749|ref|NR_180122.1| Algibacillus agarilyticus strain RQJ05 16S ribosomal RNA, partial sequence",1
"gi|265678356|ref|NR_028658.1| Liquorilactobacillus satsumensis strain NRIC 0604 16S ribosomal RNA, partial sequence",1
"gi|2363082651|ref|NR_179572.1| Gemella massiliensis strain Marseille-P3249 16S ribosomal RNA, partial sequence",1
"gi|1033657172|ref|NR_137262.1| Streptomyces mangrovi strain HA11110 16S ribosomal RNA, partial sequence",1
"gi|343200478|ref|NR_041165.1| Streptomyces megasporus strain NBRC 14749 16S ribosomal RNA, partial sequence",1
"gi|602269356|ref|NR_044712.2| Rothia dentocariosa ATCC 17931 16S ribosomal RNA, partial sequence",1
"gi|444304144|ref|NR_074568.1| Rothia dentocariosa ATCC 17931 16S ribosomal RNA, partial sequence",1
"gi|343206281|ref|NR_044873.1| Rothia mucilaginosa strain DSM 20746 16S ribosomal RNA, partial sequence",1
"gi|444304153|ref|NR_074577.1| Paludibacter propionicigenes WB4 16S ribosomal RNA, partial sequence",1
"gi|1199303370|ref|NR_147721.1| Algoriphagus confluentis strain HJM-2 16S ribosomal RNA, partial sequence",1
"gi|1811131533|ref|NR_165715.1| Arthrobacter dokdonellae strain personal::DCT-5 16S ribosomal RNA, partial sequence",1
"gi|1397641702|ref|NR_156810.1| Klenkia marina strain YIM M1316 16S ribosomal RNA, partial sequence",1
"gi|343203038|ref|NR_043574.1| Actinoalloteichus hymeniacidonis strain HPA177 16S ribosomal RNA, partial sequence",1
"gi|343202546|ref|NR_042898.1| Actinoalloteichus spitiensis RMV-1378 16S ribosomal RNA, partial sequence",1
"gi|636558706|ref|NR_114763.1| Nitratidesulfovibrio oxamicus strain DSM 1925 16S ribosomal RNA, partial sequence",1
"gi|659364778|ref|NR_121733.1| Pseudomonas knackmussii B13 16S ribosomal RNA, partial sequence",1
"gi|343201015|ref|NR_041702.1| Pseudomonas knackmussii B13 16S ribosomal RNA, partial sequence",1
"gi|631250771|ref|NR_108788.1| Nonomuraea endophytica strain YIM 65601 16S ribosomal RNA, partial sequence",1
"gi|645322063|ref|NR_118894.1| Nocardioides jensenii strain DSM 20641 16S ribosomal RNA, partial sequence",1
"gi|2363082513|ref|NR_179503.1| Varibaculum vaginae strain Marseille-P5644 16S ribosomal RNA, partial sequence",1
"gi|2962412335|ref|NR_199530.1| Sanguibacter biliveldensis strain 4.1 16S ribosomal RNA, complete sequence",1
"gi|265678969|ref|NR_029277.1| Sanguibacter inulinus strain ST50 16S ribosomal RNA, partial sequence",1
"gi|566085655|ref|NR_109751.1| Gracilimonas rosea strain CL-KR2 16S ribosomal RNA, partial sequence",1
