organism,count
"gi|2363087045|ref|NR_181779.1| Sedimentimonas flavescens strain B57 16S ribosomal RNA, partial sequence",1
"gi|2363084140|ref|NR_180319.1| Falsigemmobacter faecalis strain YIM 102744-1 16S ribosomal RNA, partial sequence",1
"gi|219856839|ref|NR_024658.1| Paracoccus carotinifaciens strain E-396 16S ribosomal RNA, partial sequence",1
"gi|2363082910|ref|NR_179703.1| Segnochrobactrum spirostomi strain Sp-1 16S ribosomal RNA, partial sequence",1
"gi|645320165|ref|NR_117436.1| Ohtaekwangia kribbensis strain 10AO 16S ribosomal RNA, partial sequence",1
"gi|228715882|ref|NR_027541.1| Marinitoga piezophila KA3 16S ribosomal RNA, partial sequence",1
"gi|2363084142|ref|NR_180320.1| Glaciihabitans arcticus strain RP-3-7 16S ribosomal RNA, partial sequence",1
"gi|343202542|ref|NR_042891.1| Klugiella xanthotipulae strain 44C3 16S ribosomal RNA, partial sequence",1
"gi|265678450|ref|NR_028752.1| Orenia sivashensis strain Z-7191 16S ribosomal RNA, partial sequence",1
"gi|2363082942|ref|NR_179719.1| Sphingomonas xanthus strain AE3 16S ribosomal RNA, partial sequence",1
"gi|636558468|ref|NR_114524.1| Nitrosococcus watsonii strain C-113 16S ribosomal RNA, partial sequence",1
"gi|2363085414|ref|NR_180955.1| Paracoccus aurantiacus strain TK008 16S ribosomal RNA, complete sequence",1
"gi|2363080900|ref|NR_178693.1| Paracoccus panacisoli strain DCY94 16S ribosomal RNA, partial sequence",1
"gi|1953646524|ref|NR_171415.1| Paracoccus suum strain SC2-6 16S ribosomal RNA, complete sequence",1
"gi|2221405587|ref|NR_175591.1| Raineyella fluvialis strain CBA3103 16S ribosomal RNA, partial sequence",1
"gi|219857130|ref|NR_024758.1| Thiothrix eikelboomii strain AP3 16S ribosomal RNA, partial sequence",1
"gi|2621112277|ref|NR_189180.1| Methylacidiphilum kamchatkense Kam1 16S ribosomal RNA, partial sequence",1
"gi|2363086647|ref|NR_181580.1| Roseomonas haemaphysalidis strain 546 16S ribosomal RNA, partial sequence",1
"gi|1171002992|ref|NR_146377.1| Lacunisphaera anatis strain IG31 16S ribosomal RNA, partial sequence",1
"gi|2363082332|ref|NR_179413.1| Haloimpatiens massiliensis strain Mt13 16S ribosomal RNA, partial sequence",1
"gi|2075441671|ref|NR_172688.1| Sodalinema gerasimenkoae strain IPPAS B-353 16S ribosomal RNA, partial sequence",1
"gi|2363086975|ref|NR_181744.1| Croceicoccus gelatinilyticus strain 1NDH52 16S ribosomal RNA, complete sequence",1
"gi|1491514584|ref|NR_159192.1| Siccirubricoccus deserti strain SYSU D8009 16S ribosomal RNA, partial sequence",1
"gi|1146059107|ref|NR_108588.1| Flavisolibacter ginsenosidimutans strain Gsoil 636 16S ribosomal RNA, partial sequence",1
"gi|219878157|ref|NR_025296.1| Mycolicibacterium elephantis strain DSM 44368 16S ribosomal RNA, partial sequence",1
"gi|219846481|ref|NR_026073.1| Mycolicibacterium duvalii strain ATCC 43910 16S ribosomal RNA, partial sequence",1
"gi|559795104|ref|NR_104690.1| Mycolicibacterium madagascariense strain P2 16S ribosomal RNA, partial sequence",1
"gi|2136551677|ref|NR_173682.1| Ktedonospora formicarum strain SOSP1-1 16S ribosomal RNA, partial sequence",1
"gi|1779814928|ref|NR_165002.1| Kineobactrum sediminis strain F02 16S ribosomal RNA, complete sequence",1
"gi|1341394066|ref|NR_153738.1| Sphingomonas piscinae strain LYH-20 16S ribosomal RNA, partial sequence",1
"gi|961555039|ref|NR_134006.1| Clostridium huakuii strain LAM1030 16S ribosomal RNA, partial sequence",1
"gi|343200494|ref|NR_041181.1| Streptomyces glaucosporus strain NBRC 15416 16S ribosomal RNA, partial sequence",1
"gi|2363082926|ref|NR_179711.1| Pelagibacterium montanilacus strain CCL18 16S ribosomal RNA, partial sequence",1
"gi|566085617|ref|NR_109692.1| Luteimonas huabeiensis HB2 16S ribosomal RNA, partial sequence",1
"gi|1230874667|ref|NR_148828.1| Allohumibacter endophyticus strain MWE-A11 16S ribosomal RNA, partial sequence",1
"gi|343198449|ref|NR_041882.1| Robinsoniella peoriensis strain PPC31 16S ribosomal RNA, partial sequence",1
"gi|631252907|ref|NR_114105.1| Azohydromonas australica strain NBRC 102464 16S ribosomal RNA, partial sequence",1
"gi|444304171|ref|NR_074595.1| Niastella koreensis GR20-10 16S ribosomal RNA, partial sequence",1
"gi|2363080651|ref|NR_178567.1| Acidithrix ferrooxidans strain PY-F3 16S ribosomal RNA, partial sequence",1
"gi|1230874701|ref|NR_148862.1| Dinghuibacter silviterrae strain DHOA34 16S ribosomal RNA, partial sequence",1
"gi|343200563|ref|NR_041250.1| Terrimonas lutea strain DY 16S ribosomal RNA, partial sequence",1
"gi|2363086446|ref|NR_181477.1| Nocardioides nematodiphilus strain R-N-C8 16S ribosomal RNA, partial sequence",1
"gi|2621112346|ref|NR_189250.1| Lichenifustis flavocetrariae strain BP6-180914 16S ribosomal RNA, complete sequence",1
"gi|265678820|ref|NR_029125.1| Rhodoplanes elegans strain AS130 16S ribosomal RNA, partial sequence",1
"gi|961554996|ref|NR_133963.1| Aneurinibacillus soli strain CB4 16S ribosomal RNA, partial sequence",1
"gi|219846708|ref|NR_026300.1| Spirochaeta asiatica strain Z-7591 16S ribosomal RNA, partial sequence",1
"gi|343198704|ref|NR_043329.1| Spirochaeta dissipatitropha strain ASpC2 16S ribosomal RNA, partial sequence",1
"gi|1491514583|ref|NR_159191.1| Tsuneonella mangrovi strain C9-11 16S ribosomal RNA, partial sequence",1
"gi|1230874706|ref|NR_148884.1| Paenibacillus bovis strain BD3526 16S ribosomal RNA, complete sequence",1
"gi|1150406763|ref|NR_146017.1| Paenibacillus gelatinilyticus strain PG1 16S ribosomal RNA, partial sequence",1
"gi|1491520130|ref|NR_159293.1| Bacillus marinisedimentorum strain NC2-31 16S ribosomal RNA, complete sequence",1
"gi|645322152|ref|NR_118965.1| Sporosarcina psychrophila strain ATCC 23304 16S ribosomal RNA, partial sequence",1
"gi|631250987|ref|NR_112184.1| Propionicimonas paludicola strain Wd 16S ribosomal RNA, partial sequence",1
"gi|645320812|ref|NR_117928.1| Schleiferia thermophila strain TU-20 16S ribosomal RNA, partial sequence",1
"gi|2363082069|ref|NR_179281.1| Roseomonas rubea strain MO17 16S ribosomal RNA, partial sequence",1
"gi|1227086180|ref|NR_148651.1| Dissulfurimicrobium hydrothermale strain Sh68 16S ribosomal RNA, partial sequence",1
"gi|2363087189|ref|NR_181850.1| Streptantibioticus parmotrematis strain Ptm05 16S ribosomal RNA, complete sequence",1
"gi|636560539|ref|NR_116599.1| Streptomyces sanyensis strain 219820 16S ribosomal RNA, partial sequence",1
"gi|2962412357|ref|NR_199552.1| Streptomyces solicathayae strain HUAS YS2 16S ribosomal RNA, complete sequence",1
"gi|343203279|ref|NR_043654.1| Flavobacterium daejeonense strain GH1-10 16S ribosomal RNA, partial sequence",1
"gi|219878215|ref|NR_025354.1| Azospirillum doebereinerae strain GSF71 16S ribosomal RNA, partial sequence",1
"gi|645321112|ref|NR_118158.1| Microbulbifer gwangyangensis strain GY2 16S ribosomal RNA, partial sequence",1
"gi|1227086064|ref|NR_148595.1| Marimicrobium arenosum strain CAU1038 16S ribosomal RNA, partial sequence",1
"gi|961555154|ref|NR_134123.1| Parafilimonas terrae strain 5GHs7-2 16S ribosomal RNA, partial sequence",1
"gi|1137647747|ref|NR_145529.1| Haematospirillum jordaniae strain H5569 16S ribosomal RNA, partial sequence",1
"gi|343198656|ref|NR_043209.1| Methylothermus thermalis strain MYHT 16S ribosomal RNA, partial sequence",1
"gi|559795290|ref|NR_104881.1| Syntrophomonas bryantii strain CuCal 16S ribosomal RNA, partial sequence",1
"gi|559795177|ref|NR_104766.1| Microvirga subterranea strain FaiI4 16S ribosomal RNA, partial sequence",1
"gi|636559085|ref|NR_115142.1| Bacteriovorax stolpii strain Uki2 16S ribosomal RNA, partial sequence",1
"gi|645320704|ref|NR_117846.1| Microvirga lotononidis strain WSM3557 16S ribosomal RNA, partial sequence",1
"gi|1491516034|ref|NR_159232.1| Tuwongella immobilis strain MBLW1 16S ribosomal RNA, partial sequence",1
"gi|645321338|ref|NR_118328.1| Telmatocola sphagniphila strain SP2 16S ribosomal RNA, partial sequence",1
"gi|1227086021|ref|NR_148575.1| Fimbriiglobus ruber strain SP5 16S ribosomal RNA, partial sequence",1
"gi|343205067|ref|NR_043855.1| Streptomyces niveoruber strain NRRL B-2724 16S ribosomal RNA, partial sequence",1
"gi|631251412|ref|NR_112609.1| Streptomyces arenae strain NBRC 13016 16S ribosomal RNA, partial sequence",1
"gi|636560167|ref|NR_116227.1| Rhodopseudomonas boonkerdii strain NS23 16S ribosomal RNA, partial sequence",1
"gi|2363086637|ref|NR_181575.1| Gottfriedia endophytica strain RG28 16S ribosomal RNA, partial sequence",1
"gi|2363085364|ref|NR_180930.1| Chitinophaga fulva strain G-6-1-13 16S ribosomal RNA, partial sequence",1
"gi|343206013|ref|NR_044562.1| Pseudonocardia xinjiangensis strain XJ 45 16S ribosomal RNA, partial sequence",1
"gi|566085452|ref|NR_109503.1| Pseudonocardia yuanmonensis strain YIM 75926 16S ribosomal RNA, partial sequence",1
"gi|219878228|ref|NR_025367.1| Pseudonocardia spinosispora strain LM 141 16S ribosomal RNA, partial sequence",1
"gi|219856905|ref|NR_024726.1| Thermosipho japonicus strain IHB1 16S ribosomal RNA, partial sequence",1
"gi|2363080101|ref|NR_178267.1| Micromonospora thawaii strain DCWR9-8-2 16S ribosomal RNA, partial sequence",1
"gi|343200652|ref|NR_041339.1| Luedemannella flava strain 7-40(26) 16S ribosomal RNA, partial sequence",1
"gi|2363084589|ref|NR_180543.1| Chitinophaga vietnamensis strain BD 01 16S ribosomal RNA, partial sequence",1
"gi|1146059182|ref|NR_145914.1| Chitinophaga dinghuensis strain DHOC24 16S ribosomal RNA, partial sequence",1
"gi|645319662|ref|NR_117037.1| Oceanibacterium hippocampi strain BFLP-8 16S ribosomal RNA, partial sequence",1
"gi|1212229261|ref|NR_148331.1| Kiloniella litopenaei strain P1-1 16S ribosomal RNA, partial sequence",1
"gi|2363083112|ref|NR_179804.1| Paremcibacter congregatus strain ZYL 16S ribosomal RNA, partial sequence",1
"gi|636559331|ref|NR_115388.1| Streptomyces calvus strain CSSP532 16S ribosomal RNA, partial sequence",1
"gi|310975040|ref|NR_036904.1| Staphylococcus epidermidis strain Fussel 16S ribosomal RNA, partial sequence",1
"gi|631252759|ref|NR_113957.1| Staphylococcus epidermidis strain NBRC 100911 16S ribosomal RNA, partial sequence",1
"gi|219856846|ref|NR_024665.1| Staphylococcus caprae strain ATCC 35538 16S ribosomal RNA, partial sequence",1
"gi|310974972|ref|NR_036836.1| Paracraurococcus ruber strain NS89 16S ribosomal RNA, partial sequence",1
"gi|343203042|ref|NR_043578.1| Desulfatirhabdium butyrativorans strain HB1 16S ribosomal RNA, partial sequence",1
"gi|1441204382|ref|NR_157797.1| Desulfosarcina alkanivorans strain PL12 16S ribosomal RNA, partial sequence",1
"gi|1445135954|ref|NR_157993.1| Conexibacter stalactiti strain YC2-25 16S ribosomal RNA, partial sequence",1
"gi|1445136030|ref|NR_158070.1| Pseudokineococcus basanitobsidens strain SKC1-2 16S ribosomal RNA, partial sequence",1
"gi|343200984|ref|NR_041671.1| Haloferula rosea strain 06SJR1-1 16S ribosomal RNA, partial sequence",1
"gi|636560721|ref|NR_116781.1| Terrabacter carboxydivorans strain PY2 16S ribosomal RNA, partial sequence",1
"gi|343205959|ref|NR_044474.1| Parvularcula lutaonensis strain CC-MMS-1 16S ribosomal RNA, partial sequence",1
"gi|645321213|ref|NR_118234.1| Streptococcus oralis subsp. tigurinus AZ_3a 16S ribosomal RNA, partial sequence",1
"gi|219857213|ref|NR_024841.1| Streptococcus sanguinis SK1 = NCTC 7863 16S ribosomal RNA, partial sequence",1
"gi|1033657145|ref|NR_137235.1| Paraburkholderia rhizosphaerae strain WR43 16S ribosomal RNA, partial sequence",1
"gi|2363084816|ref|NR_180656.1| Billgrantia pellis strain L5 16S ribosomal RNA, partial sequence",1
"gi|602260093|ref|NR_044836.2| Marinobacter nauticus ATCC 49840 16S ribosomal RNA, partial sequence",1
"gi|636560377|ref|NR_116437.1| Tistlia consotensis USBA 355 16S ribosomal RNA, partial sequence",1
"gi|343198595|ref|NR_043010.1| Thermincola carboxydiphila strain 2204 16S ribosomal RNA, partial sequence",1
"gi|343200647|ref|NR_041334.1| Labrys okinawensis strain MAFF 210191 16S ribosomal RNA, partial sequence",1
"gi|631252802|ref|NR_114000.1| Labrys miyagiensis strain NBRC 101365 16S ribosomal RNA, partial sequence",1
"gi|343200648|ref|NR_041335.1| Labrys miyagiensis strain G24103 16S ribosomal RNA, partial sequence",1
"gi|2363083191|ref|NR_179844.1| Hyphobacterium indicum strain 2ED5 16S ribosomal RNA, partial sequence",1
"gi|1116030291|ref|NR_144749.1| Ihubacter massiliensis strain Marseille-P2843 16S ribosomal RNA, partial sequence",1
"gi|219857290|ref|NR_024921.1| Anaeromusa acidaminophila strain DSM 3853 16S ribosomal RNA, partial sequence",1
"gi|219878159|ref|NR_025298.1| Anaeroarcus burkinensis strain DSM 6283 16S ribosomal RNA, partial sequence",1
"gi|444303995|ref|NR_074419.1| Thermoanaerobacterium thermosaccharolyticum DSM 571 16S ribosomal RNA, partial sequence",1
"gi|559795219|ref|NR_104808.1| Thermohydrogenium kirishiense strain ZE-7 16S ribosomal RNA, partial sequence",1
"gi|343201105|ref|NR_041802.1| Thermolithobacter ferrireducens strain JW/KA-2 16S ribosomal RNA, partial sequence",1
"gi|343201084|ref|NR_041771.1| Defluviicoccus vanus strain Ben 114 16S ribosomal RNA, partial sequence",1
"gi|265678701|ref|NR_029006.1| Anoxybacteroides contaminans strain R-16222 16S ribosomal RNA, partial sequence",1
"gi|636559052|ref|NR_115109.1| Anoxybacillus kamchatkensis subsp. asaccharedens strain KG8 16S ribosomal RNA, partial sequence",1
"gi|219846077|ref|NR_025667.1| Anoxybacillus gonensis strain G2 16S ribosomal RNA, partial sequence",1
"gi|444439643|ref|NR_074958.1| Solidesulfovibrio magneticus RS-1 16S ribosomal RNA, complete sequence",1
"gi|2221405190|ref|NR_175423.1| Methylobacterium nonmethylotrophicum strain 6HR-1 16S ribosomal RNA, partial sequence",1
"gi|636559761|ref|NR_115821.1| Isoalcanivorax pacificus W11-5 16S ribosomal RNA, partial sequence",1
"gi|343203006|ref|NR_043513.1| Marinobacter psychrophilus strain i20041 16S ribosomal RNA, partial sequence",1
"gi|645319543|ref|NR_116947.1| Halomonas cupida strain DSM 4740 16S ribosomal RNA, partial sequence",1
"gi|2363085892|ref|NR_181198.1| Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence",1
"gi|2962412219|ref|NR_199413.1| Hydrogenimonas leucolamina strain SS33 16S ribosomal RNA, partial sequence",1
"gi|2180566332|ref|NR_174212.1| Aquirhabdus parva strain HYN0046 16S ribosomal RNA, partial sequence",1
"gi|2962412321|ref|NR_199516.1| Pseudomonas huanghezhanensis strain BSw22131 16S ribosomal RNA, partial sequence",1
"gi|219857176|ref|NR_024804.1| Herbaspirillum chlorophenolicum strain CPW301 16S ribosomal RNA, partial sequence",1
"gi|1018196581|ref|NR_136460.1| Paradevosia tibetensis strain fig4 16S ribosomal RNA, partial sequence",1
"gi|2363084695|ref|NR_180596.1| Devosia sediminis strain MSA67 16S ribosomal RNA, partial sequence",1
"gi|343202755|ref|NR_043193.1| Phyllobacterium trifolii strain PETP02 16S ribosomal RNA, partial sequence",1
"gi|974142240|ref|NR_134760.1| Lysobacter mobilis strain 9NM-14 16S ribosomal RNA, partial sequence",1
"gi|2739363400|ref|NR_191034.1| Pegethrix atlantica strain BACA0077 16S ribosomal RNA, partial sequence",1
"gi|631251608|ref|NR_112806.1| Chitiniphilus shinanonensis strain SAY3 16S ribosomal RNA, partial sequence",1
"gi|2363081347|ref|NR_178918.1| Legionella norrlandica strain LEGN 16S ribosomal RNA, partial sequence",1
"gi|959494843|ref|NR_133721.1| Chitinophaga taiwanensis strain CC-ALB-1 16S ribosomal RNA, partial sequence",1
"gi|961555213|ref|NR_134182.1| Sphingomonas kyeonggiensis strain THG-DT81 16S ribosomal RNA, partial sequence",1
"gi|310975127|ref|NR_036991.1| Legionella rubrilucens strain WA-270A-C2 16S ribosomal RNA, partial sequence",1
"gi|631253235|ref|NR_114433.1| Legionella taurinensis strain Turin I n#1 16S ribosomal RNA, partial sequence",1
"gi|645321188|ref|NR_118215.1| Pseudoduganella namucuonensis strain 333-1-0411 16S ribosomal RNA, partial sequence",1
"gi|219857243|ref|NR_024871.1| Aquabacterium citratiphilum strain B4 16S ribosomal RNA, partial sequence",1
"gi|1116030282|ref|NR_144740.1| Romboutsia timonensis strain DR1 16S ribosomal RNA, partial sequence",1
"gi|2363081240|ref|NR_178864.1| Romboutsia hominis strain FRIFI 16S ribosomal RNA, partial sequence",1
"gi|939733301|ref|NR_133028.1| Faecalimicrobium dakarense strain FF1 16S ribosomal RNA, partial sequence",1
"gi|2136551647|ref|NR_173652.1| Arenibaculum pallidiluteum strain SYSU D00532 16S ribosomal RNA, partial sequence",1
"gi|645319679|ref|NR_117049.1| Caenispirillum salinarum AK4 16S ribosomal RNA, partial sequence",1
"gi|2836274940|ref|NR_197703.1| Planococcus shixiaomingii strain N022 16S ribosomal RNA, partial sequence",1
"gi|1230874626|ref|NR_148786.1| Bacillus zhangzhouensis strain MCCC 1A08372 16S ribosomal RNA, partial sequence",1
"gi|1230874627|ref|NR_148787.1| Bacillus australimaris strain MCCC 1A05787 16S ribosomal RNA, partial sequence",1
"gi|1212229176|ref|NR_148244.1| Bacillus xiamenensis strain MCCC 1A00008 16S ribosomal RNA, partial sequence",1
"gi|1909404421|ref|NR_170475.1| Paracoccus luteus strain CFH 10530 16S ribosomal RNA, partial sequence",1
"gi|343201443|ref|NR_042169.1| Marichromatium indicum strain JA100 16S ribosomal RNA, partial sequence",1
"gi|1397641739|ref|NR_156848.1| Micropepsis pineolensis strain CS4 16S ribosomal RNA, partial sequence",1
"gi|1182956122|ref|NR_146830.1| Thalassiella azotivora strain DSD2 16S ribosomal RNA, partial sequence",1
"gi|1269271242|ref|NR_136480.2| Glutamicibacter endophyticus strain EGI 6500322 16S ribosomal RNA, complete sequence",1
"gi|631251994|ref|NR_113192.1| Salibacterium qingdaonense strain JCM 14087 16S ribosomal RNA, partial sequence",1
"gi|1137647847|ref|NR_145636.1| Salibacterium halotolerans strain S7 16S ribosomal RNA, partial sequence",1
"gi|343198785|ref|NR_043682.1| Peribacillus kribbensis strain BT080 16S ribosomal RNA, partial sequence",1
"gi|636559543|ref|NR_115603.1| Peribacillus simplex NBRC 15720 = DSM 1321 16S ribosomal RNA, partial sequence",1
"gi|2363086749|ref|NR_181631.1| Bacillus suaedaesalsae strain RD4P76 16S ribosomal RNA, partial sequence",1
"gi|631251929|ref|NR_113127.1| Thermogemmatispora foliorum strain ONI-5 16S ribosomal RNA, partial sequence",1
"gi|636560328|ref|NR_116388.1| Denitrificimonas caeni strain HY-14 16S ribosomal RNA, partial sequence",1
"gi|265678478|ref|NR_028781.1| Kineococcus radiotolerans strain SRS30216 16S ribosomal RNA, partial sequence",1
"gi|2363083136|ref|NR_179816.1| Streptacidiphilus pinicola strain MMS16-CNU450 16S ribosomal RNA, partial sequence",1
"gi|1033657181|ref|NR_137271.1| Sphingopyxis fribergensis strain Kp5.2 16S ribosomal RNA, partial sequence",1
"gi|253680762|ref|NR_028010.1| Sphingopyxis witflariensis strain W-50 16S ribosomal RNA, partial sequence",1
"gi|631251364|ref|NR_112561.1| Sphingopyxis panaciterrae strain Gsoil 124 16S ribosomal RNA, partial sequence",1
"gi|219878160|ref|NR_025299.1| Paenibacillus borealis strain KK19 16S ribosomal RNA, partial sequence",1
"gi|1277396342|ref|NR_152053.1| Paenibacillus silagei strain LOOC204 16S ribosomal RNA, partial sequence",1
"gi|2363085684|ref|NR_181094.1| Paenibacillus phytohabitans strain LMG 31459 16S ribosomal RNA, partial sequence",1
"gi|2136551653|ref|NR_173658.1| Fuscibacter oryzae strain KVB23 16S ribosomal RNA, partial sequence",1
"gi|343200882|ref|NR_041569.1| Nonomuraea maheshkhaliensis strain 16-5-14 16S ribosomal RNA, partial sequence",1
"gi|219846540|ref|NR_026132.1| Gluconacetobacter liquefaciens strain IFO 12388 16S ribosomal RNA, partial sequence",1
"gi|645321447|ref|NR_118411.1| Hazenella coriacea strain 23436 16S ribosomal RNA, partial sequence",1
"gi|645321349|ref|NR_118336.1| Actinoplanes hulinensis strain NEAU-M9 16S ribosomal RNA, partial sequence",1
"gi|1024974890|ref|NR_136848.1| Micromonospora palomenae strain NEAU-CX1 16S ribosomal RNA, partial sequence",1
"gi|219878315|ref|NR_025454.1| Ilyobacter insuetus strain VenChi2 16S ribosomal RNA, partial sequence",1
"gi|2363083144|ref|NR_179820.1| Micromonospora craniellae strain LHW63014 16S ribosomal RNA, partial sequence",1
"gi|1227086075|ref|NR_148601.1| Parviterribacter kavangonensis strain D16/0/H6 16S ribosomal RNA, partial sequence",1
"gi|2363084320|ref|NR_180408.1| Teichococcus vastitatis strain CPCC 101021 16S ribosomal RNA, partial sequence",1
"gi|219846711|ref|NR_026303.1| Oleidesulfovibrio vietnamensis strain G3 100 16S ribosomal RNA, partial sequence",1
"gi|2136551579|ref|NR_173582.1| Novipirellula galeiformis strain Pla52o 16S ribosomal RNA, partial sequence",1
"gi|2363086906|ref|NR_181710.1| Belnapia arida strain T18 16S ribosomal RNA, complete sequence",1
"gi|2363086904|ref|NR_181709.1| Belnapia mucosa strain T6 16S ribosomal RNA, complete sequence",1
"gi|2363086760|ref|NR_181637.1| Belnapia mucosa strain T6 16S ribosomal RNA, partial sequence",1
"gi|2363081485|ref|NR_178989.1| Nisaea acidiphila strain MEBiC11861 16S ribosomal RNA, partial sequence",1
"gi|1277396294|ref|NR_152005.1| Varunaivibrio sulfuroxidans strain TC8 16S ribosomal RNA, partial sequence",1
"gi|343201288|ref|NR_042014.1| Paractinoplanes ferrugineus strain IMSNU 22125 16S ribosomal RNA, partial sequence",1
"gi|219846582|ref|NR_026174.1| Streptomyces mashuensis strain DSM 40221 16S ribosomal RNA, partial sequence",1
"gi|343203020|ref|NR_043541.1| Streptomyces lunalinharesii strain RCQ1071 16S ribosomal RNA, partial sequence",1
"gi|636560635|ref|NR_116695.1| Desulfonatronovibrio thiodismutans strain AHT9 16S ribosomal RNA, partial sequence",1
"gi|959494959|ref|NR_133817.1| Phreatobacter oligotrophus strain PI_21 16S ribosomal RNA, partial sequence",1
"gi|343202555|ref|NR_042911.1| Brucella lupini strain LUP21 16S ribosomal RNA, partial sequence",1
"gi|2363083397|ref|NR_179947.1| Ochrobactrum quorumnocens strain A44 16S ribosomal RNA, partial sequence",1
"gi|1779814821|ref|NR_164896.1| Streptomyces flavalbus strain NEAU-QY24 16S ribosomal RNA, partial sequence",1
"gi|265678322|ref|NR_028624.1| Ectobacillus funiculus strain NAF001 16S ribosomal RNA, partial sequence",1
"gi|1491509610|ref|NR_159141.1| Paenibacillus arcticus strain MME2_R6 16S ribosomal RNA, partial sequence",1
"gi|444439644|ref|NR_074959.1| Thermotoga neapolitana DSM 4359 16S ribosomal RNA, partial sequence",1
"gi|343205687|ref|NR_044064.1| Treponema pedis strain T3552B 16S ribosomal RNA, partial sequence",1
"gi|559795208|ref|NR_104797.1| Teretinema zuelzerae strain DSM 1903 16S ribosomal RNA, partial sequence",1
"gi|219878461|ref|NR_025600.1| Sutterella stercoricanis strain 5BAC4 16S ribosomal RNA, partial sequence",1
"gi|2363081134|ref|NR_178810.1| Pararobbsia silviterrae strain DHC34 16S ribosomal RNA, partial sequence",1
"gi|661903058|ref|NR_122089.1| Asaia astilbis JCM 15831 strain T-6133 16S ribosomal RNA, partial sequence",1
"gi|265678808|ref|NR_029113.1| Litchfieldella anticariensis strain FP35 16S ribosomal RNA, partial sequence",1
"gi|2363086739|ref|NR_181626.1| Xanthobacter oligotrophicus strain 29k 16S ribosomal RNA, complete sequence",1
"gi|470467636|ref|NR_074185.1| Azorhizobium caulinodans ORS 571 16S ribosomal RNA, partial sequence",1
"gi|1909404372|ref|NR_170425.1| Oleiharenicola lentus strain TWA-58 16S ribosomal RNA, partial sequence",1
"gi|1277396376|ref|NR_152089.1| Spiribacter roseus strain SSL50 16S ribosomal RNA, complete sequence",1
"gi|636559014|ref|NR_115071.1| Granulicella pectinivorans strain TPB6011 16S ribosomal RNA, partial sequence",1
"gi|343206378|ref|NR_044970.1| Legionella wadsworthii strain NCTC 11532 16S ribosomal RNA, partial sequence",1
"gi|2363080818|ref|NR_178651.1| Paenibacillus ferrarius strain CY1 16S ribosomal RNA, partial sequence",1
"gi|2836274905|ref|NR_197668.1| Paenibacillus hexagrammi strain YPD9-1 16S ribosomal RNA, partial sequence",1
"gi|2621112314|ref|NR_189217.1| Aristophania vespae strain KACC 21507 16S ribosomal RNA, complete sequence",1
"gi|636559489|ref|NR_115549.1| Rhodospirillum rubrum ATCC 11170 16S ribosomal RNA, partial sequence",1
"gi|2363080816|ref|NR_178650.1| Paenibacillus ginsengiterrae strain DCY89 16S ribosomal RNA, partial sequence",1
"gi|636559538|ref|NR_115598.1| Paenibacillus kobensis strain IFO15729 16S ribosomal RNA, partial sequence",1
"gi|219857497|ref|NR_025085.1| Paenibacillus granivorans strain A30 16S ribosomal RNA, partial sequence",1
"gi|1269236068|ref|NR_136794.2| Actinorugispora endophytica strain YIM 690008 16S ribosomal RNA, complete sequence",1
"gi|1384992362|ref|NR_156138.1| Kribbella deserti strain SL15-1 16S ribosomal RNA, partial sequence",1
"gi|2221405360|ref|NR_175490.1| Nocardioides yefusunii strain HY056 16S ribosomal RNA, partial sequence",1
"gi|219856844|ref|NR_024663.1| Hydrogenophilus thermoluteolus strain TH-1 16S ribosomal RNA, partial sequence",1
"gi|2363082631|ref|NR_179562.1| Merdibacter massiliensis strain Marseille-P3254 16S ribosomal RNA, partial sequence",1
"gi|343198744|ref|NR_043567.1| Nitratidesulfovibrio oxamicus strain DSM 1925 16S ribosomal RNA, partial sequence",1
"gi|636559274|ref|NR_115331.1| Mycolicibacterium moriokaense strain CIP 105393 16S ribosomal RNA, partial sequence",1
"gi|636559273|ref|NR_115330.1| Mycobacterium barrassiae strain CIP 108545 16S ribosomal RNA, partial sequence",1
"gi|1018196613|ref|NR_136492.1| Mycolicibacterium anyangense strain QIA-38 16S ribosomal RNA, partial sequence",1
"gi|645321858|ref|NR_118730.1| [Clostridium] symbiosum strain ATCC 14940 16S ribosomal RNA, partial sequence",1
"gi|1146059144|ref|NR_145876.1| Thermorudis pharmacophila strain WKT50.2 16S ribosomal RNA, partial sequence",1
"gi|2363081401|ref|NR_178947.1| Planococcus lenghuensis strain Y42 16S ribosomal RNA, partial sequence",1
"gi|1018196606|ref|NR_136485.1| Jeotgalibacillus malaysiensis strain D5 16S ribosomal RNA, partial sequence",1
"gi|265678430|ref|NR_028732.1| Desulfofrigus fragile strain LSv21 16S ribosomal RNA, partial sequence",1
"gi|265678429|ref|NR_028731.1| Desulfofrigus oceanense strain ASv26 16S ribosomal RNA, partial sequence",1
"gi|645321123|ref|NR_118166.1| Acetobacter oeni strain LMG 21952 16S ribosomal RNA, partial sequence",1
"gi|1137647820|ref|NR_145609.1| Micromonospora oryzae strain CP2R9-1 16S ribosomal RNA, partial sequence",1
"gi|645320938|ref|NR_118028.1| Arenimonas metalli CF5-1 16S ribosomal RNA, partial sequence",1
"gi|1520188702|ref|NR_159912.1| Brevundimonas humi strain CA-15 16S ribosomal RNA, partial sequence",1
