organism,count
"gi|2962412237|ref|NR_199431.1| Bifidobacterium fermentum strain WK012_4_13 16S ribosomal RNA, partial sequence",1
"gi|2363081152|ref|NR_178819.1| Thermanaerosceptrum fracticalcis strain DRI-13 16S ribosomal RNA, partial sequence",1
"gi|470466547|ref|NR_074128.1| Desulfitobacterium dehalogenans strain ATCC 51507 16S ribosomal RNA, partial sequence",1
"gi|485099071|ref|NR_102468.1| Stanieria cyanosphaera PCC 7437 16S ribosomal RNA, partial sequence",1
"gi|631250912|ref|NR_112109.1| Stanieria cyanosphaera PCC 7437 16S ribosomal RNA, partial sequence",1
"gi|636558454|ref|NR_114510.1| Stanieria cyanosphaera PCC 7437 16S ribosomal RNA, partial sequence",1
"gi|1227086083|ref|NR_148605.1| Micromonospora ovatispora strain 2701SIM06 16S ribosomal RNA, partial sequence",1
"gi|2363083857|ref|NR_180177.1| Puteibacter caeruleilacunae strain JC036 16S ribosomal RNA, complete sequence",1
"gi|2363081363|ref|NR_178926.1| Nocardia mangyaensis strain Y48 16S ribosomal RNA, partial sequence",1
"gi|444303907|ref|NR_074330.1| Nitrosococcus oceani strain ATCC 19707 16S ribosomal RNA, partial sequence",1
"gi|631250896|ref|NR_112093.1| Scardovia inopinata JCM 12537 strain DSM 10107 16S ribosomal RNA, partial sequence",1
"gi|672238982|ref|NR_125571.1| Oribacterium asaccharolyticum ACB7 16S ribosomal RNA, partial sequence",1
"gi|265678792|ref|NR_029097.1| Oribacterium sinus strain AIP 354.02 16S ribosomal RNA, partial sequence",1
"gi|672238981|ref|NR_125570.1| Oribacterium parvum ACB1 16S ribosomal RNA, partial sequence",1
"gi|2363085320|ref|NR_180908.1| Microvirga roseola strain SM2 16S ribosomal RNA, partial sequence",1
"gi|265679048|ref|NR_029356.1| Flavonifractor plautii strain 265 16S ribosomal RNA, partial sequence",1
"gi|2363083800|ref|NR_180148.1| Evtepia gabavorous strain KLE1738 16S ribosomal RNA, partial sequence",1
"gi|219846210|ref|NR_025800.1| Marinobacter daepoensis strain SW-156 16S ribosomal RNA, partial sequence",1
"gi|1520188691|ref|NR_159905.1| Proteiniborus indolifex strain BA2-13 16S ribosomal RNA, partial sequence",1
"gi|1909404444|ref|NR_170499.1| Arenimonas terrae strain R29 16S ribosomal RNA, partial sequence",1
"gi|265678585|ref|NR_028890.1| Opitutus terrae PB90-1 16S ribosomal RNA, partial sequence",1
"gi|699005301|ref|NR_126170.1| Thermoclostridium caenicola strain EBR596 16S ribosomal RNA, partial sequence",1
"gi|265678553|ref|NR_028857.1| Roseomonas mucosa strain MDA5527 16S ribosomal RNA, partial sequence",1
"gi|2363084974|ref|NR_180735.1| Paenibacillus silvestris strain 5J-6 16S ribosomal RNA, partial sequence",1
"gi|1491516025|ref|NR_159223.1| Paenibacillus nebraskensis strain JJ-59 16S ribosomal RNA, partial sequence",1
"gi|343202921|ref|NR_043415.1| Paenibacillus chondroitinus strain DSM 5051 16S ribosomal RNA, partial sequence",1
"gi|310975266|ref|NR_037130.1| Solidesulfovibrio alcoholivorans strain SPSN 16S ribosomal RNA, partial sequence",1
"gi|645321834|ref|NR_118708.1| Nitratidesulfovibrio vulgaris str. Hildenborough 16S ribosomal RNA, partial sequence",1
"gi|1269801498|ref|NR_075044.2| Symbiobacterium thermophilum strain IAM 14863 16S ribosomal RNA, complete sequence",1
"gi|228717983|ref|NR_027569.1| Paraburkholderia unamae MTI-641 16S ribosomal RNA, partial sequence",1
"gi|1269235414|ref|NR_043022.2| Parageobacillus thermoglucosidasius strain BGSC 95A1 16S ribosomal RNA, complete sequence",1
"gi|636559605|ref|NR_115665.1| Streptomyces filamentosus strain NRRL B-2114 16S ribosomal RNA, partial sequence",1
"gi|2962412356|ref|NR_199551.1| Streptomyces solicamelliae strain HUAS MG47 16S ribosomal RNA, complete sequence",1
"gi|343203853|ref|NR_043714.1| Streptomyces gulbargensis strain DAS 131 16S ribosomal RNA, partial sequence",1
"gi|343200253|ref|NR_040940.1| Planifilum fimeticola strain H0165 16S ribosomal RNA, partial sequence",1
"gi|343202964|ref|NR_043465.1| Demequina aestuarii strain JC2054 16S ribosomal RNA, partial sequence",1
"gi|343203027|ref|NR_043551.1| Lactonifactor longoviformis strain ED-Mt61/PYG-s6 16S ribosomal RNA, partial sequence",1
"gi|2363084595|ref|NR_180546.1| Haloflavibacter putidus strain PLHSN227 16S ribosomal RNA, partial sequence",1
"gi|1445136102|ref|NR_158142.1| Massilia glaciei strain B448-2 16S ribosomal RNA, partial sequence",1
"gi|265679017|ref|NR_029325.1| Schwartzia succinivorans strain S1-1 16S ribosomal RNA, partial sequence",1
"gi|343201092|ref|NR_041779.1| Xylella fastidiosa strain PCE-FF 16S ribosomal RNA, partial sequence",1
"gi|636558486|ref|NR_114542.1| Xylella fastidiosa strain GR.8935 16S ribosomal RNA, partial sequence",1
"gi|1277396376|ref|NR_152089.1| Spiribacter roseus strain SSL50 16S ribosomal RNA, complete sequence",1
"gi|1240411942|ref|NR_149286.1| Tumebacillus soli strain CAU 11108 16S ribosomal RNA, partial sequence",1
"gi|1240411881|ref|NR_149213.1| Kribbella soli strain FMN22 16S ribosomal RNA, partial sequence",1
"gi|636559805|ref|NR_115865.1| Corallococcus macrosporus strain DSM 14697 16S ribosomal RNA, partial sequence >gi|645321686|ref|NR_118593.1| Corallococcus macrosporus strain Cc m8 16S ribosomal RNA, partial sequence",1
"gi|2363085549|ref|NR_181024.1| Flavobacterium ajazii strain SSM4.2 16S ribosomal RNA, partial sequence",1
"gi|1441204206|ref|NR_157621.1| Flavobacterium keumense strain K3R-10 16S ribosomal RNA, partial sequence",1
"gi|566085522|ref|NR_109595.1| Paenibacillus taihuensis strain THMBG22 16S ribosomal RNA, partial sequence",1
"gi|1033657155|ref|NR_137245.1| Paenibacillus rhizoryzae strain 1ZS3-5 16S ribosomal RNA, partial sequence",1
"gi|2363081764|ref|NR_179128.1| Paenibacillus montanisoli strain RA17 16S ribosomal RNA, partial sequence",1
"gi|1864207155|ref|NR_169449.1| Rhodoferax sediminis strain CHu59-6-5 16S ribosomal RNA, partial sequence",1
"gi|558508619|ref|NR_104544.1| Muricoccus pecuniae strain N75 16S ribosomal RNA, partial sequence",1
"gi|2363086691|ref|NR_181602.1| Acidisoma cellulosilyticum strain HW T5.17 16S ribosomal RNA, partial sequence",1
"gi|636560380|ref|NR_116440.1| Paenibacillus hunanensis strain FeL05 16S ribosomal RNA, partial sequence",1
"gi|636559118|ref|NR_115175.1| Paenibacillus massiliensis strain 2301065 16S ribosomal RNA, partial sequence",1
"gi|566084808|ref|NR_108146.1| Aquamicrobium ahrensii strain 905/1 16S ribosomal RNA, partial sequence",1
"gi|343205869|ref|NR_044345.1| Henriciella marina DSM 19595 strain Iso4 16S ribosomal RNA, partial sequence",1
"gi|1270533024|ref|NR_132287.2| Enteractinococcus coprophilus strain YIM 100590 16S ribosomal RNA, complete sequence",1
"gi|1212229264|ref|NR_148334.1| Enteractinococcus lamae strain YIM 101617 16S ribosomal RNA, partial sequence",1
"gi|645319893|ref|NR_117233.1| Campylobacter coli strain ATCC 33559 16S ribosomal RNA, partial sequence",1
"gi|2363084557|ref|NR_180527.1| Campylobacter novaezeelandiae strain B423b 16S ribosomal RNA, partial sequence",1
"gi|2363084338|ref|NR_180417.1| Campylobacter aviculae strain MIT17-670 16S ribosomal RNA, partial sequence",1
"gi|631251825|ref|NR_113023.1| Clostridium pasteurianum DSM 525 = ATCC 6013 strain JCM 1408 16S ribosomal RNA, partial sequence",1
"gi|2363082575|ref|NR_179534.1| Acidaminococcus massiliensis strain Marseille-P2828 16S ribosomal RNA, partial sequence",1
"gi|219846681|ref|NR_026273.1| Dietzia natronolimnaea strain 15LN1 16S ribosomal RNA, partial sequence",1
"gi|343201384|ref|NR_042110.1| Allobaculum stercoricanis DSM 13633 16S ribosomal RNA, partial sequence",1
"gi|343201277|ref|NR_042003.1| Pseudonocardia hydrocarbonoxydans strain IMSNU 22140 16S ribosomal RNA, partial sequence",1
"gi|343206178|ref|NR_044770.1| Desulfuromonas acetexigens strain 2873 16S ribosomal RNA, partial sequence",1
"gi|974142251|ref|NR_134771.1| Mucilaginibacter gotjawali strain SA3-7 16S ribosomal RNA, partial sequence",1
"gi|1441204256|ref|NR_157671.1| Arboricoccus pini strain B29T1 16S ribosomal RNA, partial sequence",1
"gi|1953646735|ref|NR_171525.1| Trinickia fusca strain 7MK8-2 16S ribosomal RNA, partial sequence",1
"gi|343201667|ref|NR_042393.1| Mycetohabitans rhizoxinica HKI 454 16S ribosomal RNA, partial sequence",1
"gi|631253179|ref|NR_114377.1| Desulfolucanica intricata strain SR45 16S ribosomal RNA, partial sequence",1
"gi|631253176|ref|NR_114374.1| Desulfolucanica intricata strain SR45 16S ribosomal RNA, partial sequence",1
"gi|631253170|ref|NR_114368.1| Desulfolucanica intricata strain SR45 16S ribosomal RNA, partial sequence",1
"gi|1230874701|ref|NR_148862.1| Dinghuibacter silviterrae strain DHOA34 16S ribosomal RNA, partial sequence",1
"gi|2363081449|ref|NR_178971.1| Faecalibacterium butyricigenerans strain AF52-21 16S ribosomal RNA, partial sequence",1
"gi|2363085631|ref|NR_181068.1| Paenibacillus lycopersici strain 12200R-189 16S ribosomal RNA, complete sequence",1
"gi|672239052|ref|NR_125641.1| Parvularcula oceani strain JLT2013 16S ribosomal RNA, partial sequence",1
"gi|1230874641|ref|NR_148802.1| Marinagarivorans algicola strain Z1 16S ribosomal RNA, complete sequence",1
"gi|1397641818|ref|NR_156927.1| Tibeticola sediminis strain YIM 73013 16S ribosomal RNA, complete sequence",1
"gi|265678526|ref|NR_028830.1| Desulfobacter postgatei strain 2ac9 16S ribosomal RNA, partial sequence",1
"gi|2363086667|ref|NR_181590.1| Serpentinimonas barnesii strain H1 16S ribosomal RNA, complete sequence",1
"gi|636559095|ref|NR_115152.1| Alkaliphilus metalliredigens QYMF 16S ribosomal RNA, partial sequence",1
"gi|645322234|ref|NR_119032.1| Clostridium paraputrificum strain DSM 2630 16S ribosomal RNA, partial sequence",1
"gi|219846555|ref|NR_026147.1| Sarcina maxima strain DSM 316 16S ribosomal RNA, partial sequence",1
"gi|343202995|ref|NR_043500.1| Streptomyces prasinus strain NRRL B-2712 16S ribosomal RNA, partial sequence",1
"gi|631251318|ref|NR_112515.1| Streptomyces prasinus strain NBRC 12810 16S ribosomal RNA, partial sequence",1
"gi|636559608|ref|NR_115668.1| Streptomyces enissocaesilis strain NRRL B-16365 16S ribosomal RNA, partial sequence",1
"gi|631253128|ref|NR_114326.1| Fusicatenibacter saccharivorans strain HT03-11 16S ribosomal RNA, partial sequence",1
"gi|219857286|ref|NR_024917.1| Lacrimispora indolis SR3 16S ribosomal RNA, partial sequence",1
"gi|645320055|ref|NR_117354.1| Caldinitratiruptor microaerophilus strain CA62N 16S ribosomal RNA, partial sequence",1
"gi|1137647857|ref|NR_145646.1| Falsiroseomonas wooponensis strain WW53 16S ribosomal RNA, partial sequence",1
"gi|566085385|ref|NR_109430.1| Kutzneria buriramensis strain A-T 1846 16S ribosomal RNA, partial sequence",1
"gi|1137647830|ref|NR_145619.1| Kutzneria chonburiensis strain SMC 256 16S ribosomal RNA, partial sequence",1
"gi|343203019|ref|NR_043539.1| Goodfellowiella coeruleoviolacea strain NRRL B-24058 16S ribosomal RNA, partial sequence",1
"gi|2363084946|ref|NR_180721.1| Ketobacter nezhaii strain GYS_M3H 16S ribosomal RNA, partial sequence",1
"gi|636560338|ref|NR_116398.1| Thiothrix caldifontis strain G1 16S ribosomal RNA, partial sequence",1
"gi|566084922|ref|NR_108467.1| Motilibacter rhizosphaerae strain RS-16 16S ribosomal RNA, partial sequence",1
"gi|566084921|ref|NR_108466.1| Motilibacter peucedani strain RP-AC37 16S ribosomal RNA, partial sequence",1
"gi|343200193|ref|NR_040880.1| Phycicoccus duodecadis strain IAM 14868 16S ribosomal RNA, partial sequence",1
"gi|219846816|ref|NR_026408.1| Sulfurospirillum arcachonense strain F1F6 16S ribosomal RNA, partial sequence",1
"gi|470466077|ref|NR_074103.1| Azospira oryzae PS 16S ribosomal RNA, partial sequence",1
"gi|310974946|ref|NR_036810.1| Halochromatium salexigens strain 6310: DSM 4395 16S ribosomal RNA, partial sequence",1
"gi|645320337|ref|NR_117565.1| Syntrophus aciditrophicus strain ATCC 700169 16S ribosomal RNA, partial sequence",1
"gi|1277396307|ref|NR_152018.1| Nocardiopsis sediminis strain 1SS5-02 16S ribosomal RNA, partial sequence",1
"gi|1864207122|ref|NR_169416.1| Marinactinospora rubrisoli strain JX35-4 16S ribosomal RNA, partial sequence",1
"gi|636560852|ref|NR_116912.1| Staphylococcus rostri strain ARI 262 16S ribosomal RNA, partial sequence",1
"gi|2363084816|ref|NR_180656.1| Billgrantia pellis strain L5 16S ribosomal RNA, partial sequence",1
"gi|672238884|ref|NR_125472.1| Algisphaera agarilytica strain 06SJR6-2 16S ribosomal RNA, partial sequence",1
"gi|2621112302|ref|NR_189205.1| Hufsiella ginkgonis strain HMF7056 16S ribosomal RNA, partial sequence",1
"gi|2221405213|ref|NR_175435.1| Massilia arenae strain GEM5 16S ribosomal RNA, partial sequence",1
"gi|631252028|ref|NR_113226.1| Meiothermus hypogaeus NBRC 106114 strain AZM34c11 16S ribosomal RNA, partial sequence",1
"gi|343200310|ref|NR_040997.1| Pleomorphomonas koreensis strain Y9 16S ribosomal RNA, partial sequence",1
"gi|2363086222|ref|NR_181363.1| Undibacterium curvum strain CY22W 16S ribosomal RNA, partial sequence",1
"gi|636560729|ref|NR_116789.1| Paenibacillus tianmuensis strain B27 16S ribosomal RNA, partial sequence",1
"gi|636560728|ref|NR_116788.1| Paenibacillus tianmuensis strain B27 16S ribosomal RNA, partial sequence",1
"gi|558508606|ref|NR_104532.1| Paenibacillus tianmuensis strain B27 16S ribosomal RNA, partial sequence",1
"gi|1269836853|ref|NR_044704.2| Levilactobacillus brevis strain ATCC 14869 16S ribosomal RNA, partial sequence",1
"gi|2962412276|ref|NR_199470.1| Levilactobacillus lettrarii strain FUA3695 16S ribosomal RNA, partial sequence",1
"gi|1445135990|ref|NR_158030.1| Levilactobacillus cerevisiae strain TUM BP 140423000-2250 16S ribosomal RNA, partial sequence",1
"gi|1269235961|ref|NR_136517.2| Methyloversatilis discipulorum strain FAM1 16S ribosomal RNA, complete sequence >gi|1269235999|ref|NR_136516.2| Methyloversatilis discipulorum strain FAM1 16S ribosomal RNA, complete sequence",1
"gi|219846330|ref|NR_025920.1| Rickettsia montanensis strain ATCC VR-611 16S ribosomal RNA, partial sequence",1
"gi|645319551|ref|NR_116954.1| Lutibaculum baratangense strain AMV1 16S ribosomal RNA, partial sequence",1
"gi|566085055|ref|NR_108646.1| Micromonospora yangpuensis strain FXJ6.011 16S ribosomal RNA, partial sequence",1
"gi|631251752|ref|NR_112950.1| Pandoraea vervacti strain NS15 16S ribosomal RNA, partial sequence",1
"gi|1909404465|ref|NR_170520.1| Pandoraea captiosa strain LMG 31118 16S ribosomal RNA, partial sequence",1
"gi|1909404464|ref|NR_170519.1| Pandoraea capi strain LMG 20602 16S ribosomal RNA, partial sequence",1
"gi|1116030238|ref|NR_144696.1| Clostridium saudiense strain JCC 16S ribosomal RNA, partial sequence",1
"gi|265678938|ref|NR_029246.1| Clostridium collagenovorans strain SG 16S ribosomal RNA, partial sequence",1
"gi|2363083513|ref|NR_180005.1| Acinetobacter oryzae strain B23 16S ribosomal RNA, partial sequence",1
"gi|645320413|ref|NR_117624.1| Acinetobacter johnsonii strain ATCC 17909 16S ribosomal RNA, partial sequence",1
"gi|343206383|ref|NR_044975.1| Acinetobacter johnsonii strain Mannheim 3865/60 16S ribosomal RNA, partial sequence",1
"gi|2363086987|ref|NR_181750.1| Geomonas fuzhouensis strain RG17 16S ribosomal RNA, partial sequence",1
"gi|2363084735|ref|NR_180616.1| Nitrincola iocasae strain KXZD1103 16S ribosomal RNA, partial sequence",1
"gi|2363086582|ref|NR_181548.1| Bacillus suaedae strain YZJH907-2 16S ribosomal RNA, partial sequence",1
"gi|265678318|ref|NR_028620.1| Halalkalibacter akibai strain 1139 16S ribosomal RNA, partial sequence",1
"gi|310975202|ref|NR_037066.1| Thermus thermophilus HB8 16S ribosomal RNA, complete sequence",1
"gi|631252095|ref|NR_113293.1| Thermus thermophilus strain JCM 10941 16S ribosomal RNA, partial sequence",1
"gi|631250963|ref|NR_112160.1| Thermus kawarayensis JCM 12314 strain KW11 16S ribosomal RNA, partial sequence",1
"gi|2363081439|ref|NR_178966.1| Roseomonas nepalensis strain G-3-5 16S ribosomal RNA, partial sequence",1
"gi|343201688|ref|NR_042414.1| Leucobacter iarius strain 40 16S ribosomal RNA, partial sequence",1
"gi|636559256|ref|NR_115313.1| Sulfurospirillum carboxydovorans strain MV 16S ribosomal RNA, partial sequence",1
"gi|507148122|ref|NR_102929.1| Sulfurospirillum barnesii SES-3 16S ribosomal RNA, partial sequence",1
"gi|1864207034|ref|NR_169328.1| Rubripirellula amarantea strain Pla22 16S ribosomal RNA, partial sequence",1
"gi|2136551581|ref|NR_173584.1| Novipirellula aureliae strain Q31b 16S ribosomal RNA, partial sequence",1
"gi|2363080401|ref|NR_178428.1| Diaminobutyricimonas massiliensis strain FF2 16S ribosomal RNA, partial sequence",1
"gi|1779814847|ref|NR_164922.1| Ornithinimicrobium cavernae strain CFH 30183 16S ribosomal RNA, partial sequence",1
"gi|2363085396|ref|NR_180946.1| Cellulosimicrobium composti strain BIT-GX5 16S ribosomal RNA, partial sequence",1
"gi|1212229189|ref|NR_148257.1| Isoptericola rhizophila strain BKS 3-46 16S ribosomal RNA, partial sequence",1
"gi|1445136055|ref|NR_158095.1| Confluentibacter citreus strain XJNY 16S ribosomal RNA, partial sequence",1
"gi|343205628|ref|NR_043986.1| Zunongwangia profunda SM-A87 strain SMA-87 16S ribosomal RNA, partial sequence",1
"gi|2363083769|ref|NR_180132.1| Pedobacter chinensis strain JDX94 16S ribosomal RNA, partial sequence",1
"gi|1441204300|ref|NR_157715.1| Terrimonas terrae strain T16R-129 16S ribosomal RNA, partial sequence",1
"gi|2363084266|ref|NR_180383.1| Flavobacterium franklandianum strain LB3P56 16S ribosomal RNA, complete sequence",1
"gi|343201441|ref|NR_042167.1| Actinomyces graevenitzii strain CCUG 27294 16S ribosomal RNA, partial sequence",1
"gi|2363085768|ref|NR_181136.1| Actinomyces faecalis strain ZJ34 16S ribosomal RNA, partial sequence",1
"gi|343206270|ref|NR_044862.1| Actinomyces bovis strain NCTC 11535 16S ribosomal RNA, partial sequence",1
"gi|636558960|ref|NR_115017.1| Anoxybacillus thermarum strain AF/04 16S ribosomal RNA, partial sequence",1
"gi|343201170|ref|NR_041915.1| Anoxybacillus ayderensis strain JW/VK-KG4 16S ribosomal RNA, partial sequence",1
"gi|636559052|ref|NR_115109.1| Anoxybacillus kamchatkensis subsp. asaccharedens strain KG8 16S ribosomal RNA, partial sequence",1
"gi|1193829159|ref|NR_147402.1| Sutterella timonensis strain Marseille-P3282 16S ribosomal RNA, partial sequence",1
"gi|343200478|ref|NR_041165.1| Streptomyces megasporus strain NBRC 14749 16S ribosomal RNA, partial sequence",1
"gi|645322417|ref|NR_119170.1| Veillonella atypica strain KON 16S ribosomal RNA, partial sequence",1
"gi|631253178|ref|NR_114376.1| Desulfolucanica intricata strain SR45 16S ribosomal RNA, partial sequence",1
"gi|219878457|ref|NR_025596.1| Methylocella tundrae strain T4 16S ribosomal RNA, partial sequence",1
"gi|1013172391|ref|NR_135858.1| Mesorhizobium jarvisii strain ATCC 33669 16S ribosomal RNA, partial sequence",1
"gi|2363084850|ref|NR_180673.1| Mucilaginibacter pankratovii strain ZT4R22 16S ribosomal RNA, partial sequence",1
"gi|2363083931|ref|NR_180214.1| Mucilaginibacter pallidiroseus strain dk17 16S ribosomal RNA, partial sequence",1
"gi|559795145|ref|NR_104732.1| Oceanispirochaeta litoralis strain R1 16S ribosomal RNA, partial sequence",1
"gi|1864207164|ref|NR_169458.1| Tepidibaculum saccharolyticum strain STR9 16S ribosomal RNA, partial sequence",1
"gi|636558732|ref|NR_114789.1| [Clostridium] leptum strain DSM 753 16S ribosomal RNA, partial sequence",1
"gi|219878163|ref|NR_025302.1| Aminobacter niigataensis strain DSM 7050 16S ribosomal RNA, partial sequence",1
"gi|343200145|ref|NR_040832.1| Acetobacter lovaniensis strain NBRC 13753 16S ribosomal RNA, partial sequence",1
"gi|672238861|ref|NR_125449.1| Methylomarinovum caldicuralii strain IT-9 16S ribosomal RNA, partial sequence",1
"gi|343198889|ref|NR_043951.1| Stigmatella aurantiaca strain ATCC 25190 16S ribosomal RNA, partial sequence >gi|343198890|ref|NR_043952.1| Stigmatella hybrida strain DSM 14722 16S ribosomal RNA, partial sequence >gi|636559806|ref|NR_115866.1| Stigmatella erecta strain ATCC 25191 16S ribosomal RNA, partial sequence >gi|645321687|ref|NR_118594.1| Stigmatella erecta strain DSM 16858 16S ribosomal RNA, partial sequence",1
"gi|2363082180|ref|NR_179337.1| Pseudomonas allii strain MAFF 301514 16S ribosomal RNA, partial sequence",1
"gi|672238999|ref|NR_125588.1| Aeromicrobium massiliense JC14 16S ribosomal RNA, partial sequence",1
"gi|343206069|ref|NR_044655.1| Thiothrix unzii strain A1 16S ribosomal RNA, partial sequence",1
"gi|645321037|ref|NR_118100.1| Thiothrix unzii strain A1 16S ribosomal RNA, partial sequence",1
"gi|1864207041|ref|NR_169335.1| Lichenibacterium ramalinae strain KCTC 72076 16S ribosomal RNA, partial sequence",1
"gi|253680761|ref|NR_028009.1| Pannonibacter phragmitetus strain C6-19 16S ribosomal RNA, partial sequence",1
"gi|343206026|ref|NR_044591.1| Desulfonauticus autotrophicus DSM 4206 16S ribosomal RNA, partial sequence",1
"gi|228715897|ref|NR_027542.1| Pseudothermotoga lettingae TMO 16S ribosomal RNA, partial sequence",1
"gi|444304228|ref|NR_074653.1| Coprothermobacter proteolyticus strain DSM 5265 16S ribosomal RNA, partial sequence",1
"gi|265678935|ref|NR_029243.1| Methylomonas aurantiaca strain JB103 16S ribosomal RNA, partial sequence",1
"gi|444304002|ref|NR_074426.1| Segniliparus rotundus strain DSM 44985 16S ribosomal RNA, partial sequence",1
"gi|343198425|ref|NR_041795.1| Clostridium subterminale strain DSM 6970 16S ribosomal RNA, partial sequence",1
"gi|631251824|ref|NR_113022.1| Clostridium novyi strain JCM 1406 16S ribosomal RNA, partial sequence",1
"gi|961555240|ref|NR_134209.1| Symbiobacterium terraclitae strain KA13 16S ribosomal RNA, partial sequence",1
"gi|631252477|ref|NR_113675.1| Azorhizobium caulinodans strain NBRC 14845 16S ribosomal RNA, partial sequence",1
"gi|645322476|ref|NR_119216.1| Azorhizobium caulinodans ORS 571 strain LMG 6465 16S ribosomal RNA, partial sequence",1
"gi|559795290|ref|NR_104881.1| Syntrophomonas bryantii strain CuCal 16S ribosomal RNA, partial sequence",1
"gi|559795396|ref|NR_104989.1| Streptomyces echinoruber strain X-14077 16S ribosomal RNA, partial sequence",1
"gi|219846472|ref|NR_026064.1| Methylocaldum szegediense strain OR2 16S ribosomal RNA, partial sequence",1
"gi|343201659|ref|NR_042385.1| Rubrivivax benzoatilyticus JA2 = ATCC BAA-35 16S ribosomal RNA, partial sequence",1
"gi|265678897|ref|NR_029205.1| Pseudothermotoga hypogea strain SEBR 7054 16S ribosomal RNA, partial sequence",1
"gi|444303841|ref|NR_074263.1| Chloroflexus aurantiacus J-10-fl 16S ribosomal RNA, partial sequence",1
"gi|219878304|ref|NR_025443.1| Shewanella livingstonensis strain NF22 16S ribosomal RNA, partial sequence",1
"gi|444303971|ref|NR_074394.1| Rickettsia typhi str. Wilmington 16S ribosomal RNA, complete sequence",1
"gi|645321796|ref|NR_118679.1| Rickettsia typhi str. Wilmington 16S ribosomal RNA, partial sequence",1
"gi|310975084|ref|NR_036948.1| Rickettsia typhi str. Wilmington 16S ribosomal RNA, partial sequence",1
"gi|2221405301|ref|NR_175466.1| Shimazuella alba strain personal::K C615 16S ribosomal RNA, partial sequence",1
"gi|343200176|ref|NR_040863.1| Shimazuella kribbensis strain A9500 16S ribosomal RNA, partial sequence",1
"gi|1270533017|ref|NR_134040.2| Geothermomicrobium terrae strain YIM 77562 16S ribosomal RNA, complete sequence",1
"gi|2363082354|ref|NR_179424.1| Cellulomonas timonensis strain SN7 16S ribosomal RNA, partial sequence",1
"gi|1246951772|ref|NR_149776.1| Actinophytocola algeriensis strain MB20 16S ribosomal RNA, partial sequence",1
"gi|2363083353|ref|NR_179925.1| Propionicimonas ferrireducens strain Y1A-10 4-9-1 16S ribosomal RNA, partial sequence",1
"gi|343206324|ref|NR_044916.1| Oceanidesulfovibrio indonesiensis strain Ind 1 16S ribosomal RNA, partial sequence",1
"gi|645319732|ref|NR_117108.1| Desulfobotulus sapovorans strain DSM 2055 16S ribosomal RNA, partial sequence",1
"gi|265678517|ref|NR_028820.1| Alkalispirochaeta americana strain ASpG1 16S ribosomal RNA, partial sequence",1
"gi|2363080101|ref|NR_178267.1| Micromonospora thawaii strain DCWR9-8-2 16S ribosomal RNA, partial sequence",1
"gi|219846383|ref|NR_025974.1| Geobacter hydrogenophilus strain H2 16S ribosomal RNA, partial sequence",1
"gi|228715353|ref|NR_027525.1| Rhizorhabdus wittichii RW1 16S ribosomal RNA, partial sequence",1
"gi|645322527|ref|NR_119257.1| Filomicrobium fusiforme strain DSM 5304 16S ribosomal RNA, partial sequence",1
"gi|672239024|ref|NR_125613.1| Methyloligella halotolerans strain C2 16S ribosomal RNA, partial sequence",1
"gi|2363081868|ref|NR_179180.1| Sulfuriferula multivorans strain TTN 16S ribosomal RNA, partial sequence",1
"gi|636558748|ref|NR_114805.1| Sulfuriferula plumbiphila strain Gro7 16S ribosomal RNA, partial sequence",1
"gi|1445136062|ref|NR_158102.1| Longimonas haloalkaliphila strain BSker3 16S ribosomal RNA, partial sequence",1
"gi|1445136061|ref|NR_158101.1| Natronotalea proteinilytica strain BSker2 16S ribosomal RNA, partial sequence",1
"gi|1269785414|ref|NR_118728.2| Romboutsia lituseburensis DSM 797 strain ATCC 25759 16S ribosomal RNA, partial sequence",1
"gi|1779814804|ref|NR_164879.1| Skermanella mucosa strain 8-14-6 16S ribosomal RNA, partial sequence",1
"gi|1491509593|ref|NR_159124.1| Dokdonia lutea strain SFD34 16S ribosomal RNA, partial sequence",1
"gi|2363083623|ref|NR_180059.1| Cellulomonas telluris strain CPCC 204705 16S ribosomal RNA, partial sequence",1
"gi|444304066|ref|NR_074490.1| Cellulomonas flavigena strain DSM 20109 16S ribosomal RNA, partial sequence",1
"gi|1953646738|ref|NR_171528.1| Microvirga flavescens strain c27j1 16S ribosomal RNA, partial sequence",1
"gi|343201237|ref|NR_041963.1| Phenylobacterium conjunctum strain FWC 21 16S ribosomal RNA, partial sequence",1
"gi|2363086878|ref|NR_181696.1| Neobacillus paridis strain YIM B02564 16S ribosomal RNA, partial sequence",1
"gi|631252021|ref|NR_113219.1| Ardenticatena maritima strain 110S 16S ribosomal RNA, partial sequence",1
"gi|566085056|ref|NR_108679.1| Algoriphagus faecimaris strain LYX05 16S ribosomal RNA, partial sequence",1
"gi|636559224|ref|NR_115281.1| Mesorhizobium australicum WSM2073 16S ribosomal RNA, partial sequence",1
"gi|1441204362|ref|NR_157777.1| Pseudomonas reidholzensis strain ID3 16S ribosomal RNA, partial sequence",1
"gi|2836274919|ref|NR_197682.1| Pseudomonas fortuita strain GMI12077 16S ribosomal RNA, partial sequence",1
"gi|2363083708|ref|NR_180102.1| Pseudomonas sichuanensis strain WCHPs060039 16S ribosomal RNA, partial sequence",1
"gi|1240411852|ref|NR_149183.1| Hydrogenophaga laconesensis strain HWB-10 16S ribosomal RNA, partial sequence",1
